Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
JavaScript,test/asserts/utils.js,utils.js,21,16,2,3,0,899,19
JavaScript,lib/utils.js,utils.js,501,304,157,40,60,16552,325
JavaScript,lib/object.js,object.js,384,222,120,42,60,12440,259
Markdown,documentation/api_jszip/load_async.md,load_async.md,219,177,0,42,0,6652,128
JavaScript,lib/load.js,load.js,88,76,5,7,10,3196,76
JavaScript,dist/jszip.min.js,jszip.min.js,13,1,11,1,14,97630,10
JavaScript,dist/jszip.js,jszip.js,11577,6823,3403,1351,1324,374191,6665
JavaScript,lib/index.js,index.js,55,31,16,8,4,1540,47
TypeScript Typings,index.d.ts,index.d.ts,330,124,164,42,18,11019,195
Markdown,CHANGES.md,CHANGES.md,204,151,0,53,0,12038,151
