Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
TypeScript,test/session-isolation.test.ts,session-isolation.test.ts,205,176,3,26,4,7301,95
TypeScript,test/passport.test.ts,passport.test.ts,663,579,2,82,20,20832,175
JSON,package.json,package.json,77,77,0,0,0,2157,71
TypeScript,test/multi-instance.test.ts,multi-instance.test.ts,445,345,31,69,15,13955,124
TypeScript,test/independent-strategy-instances.test.ts,independent-strategy-instances.test.ts,180,159,2,19,6,5855,79
TypeScript,test/helpers.ts,helpers.ts,137,114,4,19,24,4815,95
TypeScript,test/csrf-fixation.test.ts,csrf-fixation.test.ts,64,55,1,8,2,2059,46
TypeScript,src/session-managers/SecureSessionManager.ts,SecureSessionManager.ts,80,68,5,7,30,3174,64
Markdown,README.md,README.md,405,292,0,113,0,21336,207
TypeScript,src/Authenticator.ts,Authenticator.ts,362,176,157,29,58,16053,209
