Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,ext/misc/zipfile.c,zipfile.c,2203,2044,135,24,3,65032,1469
C,src/window.c,window.c,3105,1944,982,179,341,106834,1959
C,src/wherecode.c,wherecode.c,2669,1781,758,130,389,106282,1981
C,src/vdbeaux.c,vdbeaux.c,5259,3512,1461,286,632,167799,3468
C Header,src/sqliteInt.h,sqliteInt.h,5331,3175,1906,250,88,232443,3978
C,src/select.c,select.c,7536,4881,2261,394,995,278055,5183
C,src/resolve.c,resolve.c,2050,1394,566,90,353,74289,1452
C,src/pragma.c,pragma.c,2715,1882,697,136,353,93912,1852
C,src/expr.c,expr.c,6351,4342,1741,268,857,221656,4166
C,src/build.c,build.c,5627,4919,600,108,331,188796,3699
C,src/alter.c,alter.c,2228,1812,324,92,146,72673,1405
