Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,lib/libcrypto/x509/x509_vfy.c,x509_vfy.c,2368,1670,413,285,466,58151,1351
C,sys/dev/wscons/wsemul_vt100.c,wsemul_vt100.c,1325,1178,72,75,111,32738,744
C,sys/dev/wscons/wsemul_sun.c,wsemul_sun.c,1130,899,116,115,147,28058,685
C,sys/kern/uipc_mbuf.c,uipc_mbuf.c,1665,1220,214,231,287,35898,949
C,sys/netinet/tcp_input.c,tcp_input.c,4321,2793,1207,321,727,117389,2662
C Header,sys/netinet/tcp.h,tcp.h,132,67,48,17,2,4712,107
C,usr.sbin/smtpd/table.c,table.c,777,625,29,123,161,17603,447
C,usr.bin/ssh/sshd.c,sshd.c,2039,1462,351,226,433,55172,1345
C,usr.bin/ssh/sshconnect2.c,sshconnect2.c,1971,1583,177,211,395,53096,1264
C,usr.bin/ssh/ssh-pkcs11.c,ssh-pkcs11.c,688,580,65,43,153,19080,461
C,usr.bin/ssh/ssh-agent.c,ssh-agent.c,1194,1003,87,104,278,29665,771
C,usr.sbin/smtpd/smtp_session.c,smtp_session.c,2659,2236,88,335,473,68380,1437
C,usr.bin/ssh/sftp-server.c,sftp-server.c,1664,1419,65,180,441,42300,953
C,usr.bin/ssh/serverloop.c,serverloop.c,855,635,123,97,186,24556,579
C,usr.sbin/httpd/server_http.c,server_http.c,1720,1370,142,208,522,43344,995
C,usr.sbin/httpd/server_file.c,server_file.c,758,577,69,112,164,19172,451
C,usr.bin/ssh/servconf.c,servconf.c,2285,1969,125,191,709,70495,1569
C,sys/net/pf.c,pf.c,7114,5873,542,699,1666,184649,3992
C Header,usr.bin/ssh/packet.h,packet.h,187,127,24,36,0,6742,151
C,usr.bin/ssh/packet.c,packet.c,2655,2036,345,274,653,72296,1535
C Header,usr.bin/ssh/opacket.h,opacket.h,160,151,4,5,2,6490,156
C Header,usr.bin/ssh/myproposal.h,myproposal.h,138,97,24,17,0,4188,92
C Header,usr.bin/ssh/monitor_wrap.h,monitor_wrap.h,79,40,27,12,0,3121,67
C Header,usr.bin/ssh/monitor.h,monitor.h,85,49,27,9,0,3545,75
C,usr.bin/ssh/monitor.c,monitor.c,1455,1113,103,239,254,36890,928
C Header,usr.bin/ssh/misc.h,misc.h,148,104,20,24,0,4880,118
C,usr.bin/ssh/misc.c,misc.c,1212,946,121,145,311,25696,771
C,usr.sbin/npppd/l2tp/l2tp_subr.c,l2tp_subr.c,344,266,44,34,33,10515,261
C Header,usr.sbin/httpd/httpd.h,httpd.h,801,668,33,100,2,22938,654
C,usr.sbin/smtpd/envelope.c,envelope.c,993,787,33,173,308,24038,563
C,sbin/iked/ca.c,ca.c,1519,1228,79,212,370,35311,812
C,usr.bin/ssh/authfile.c,authfile.c,536,405,75,56,149,13337,292
C,usr.bin/ssh/auth2-pubkey.c,auth2-pubkey.c,1153,923,140,90,292,30782,732
C,usr.bin/ssh/auth2-hostbased.c,auth2-hostbased.c,250,196,30,24,41,7423,196
C,usr.bin/ssh/auth2-gss.c,auth2-gss.c,293,197,41,55,46,8158,173
Makefile,usr.bin/ssh/sshd/Makefile,Makefile,45,34,1,10,3,1062,33
