Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C Header,libheif/heif_limits.h,heif_limits.h,49,19,23,7,0,1797,40
C Header,libheif/heif_image.h,heif_image.h,167,88,22,57,0,5507,108
C++,libheif/heif_image.cc,heif_image.cc,947,686,53,208,179,25702,467
C++,libheif/heif_context.cc,heif_context.cc,2667,1855,159,653,459,78792,1309
C++,libheif/box.cc,box.cc,3248,2257,166,825,409,77839,1370
