Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,src/util.c,util.c,3015,2188,713,114,731,96546,1644
C,src/read.c,read.c,919,743,158,18,220,35160,546
C,src/parse_rawml.c,parse_rawml.c,2147,1911,195,41,358,79620,1143
C,src/opf.c,opf.c,2047,1571,420,56,509,78570,995
C,src/index.c,index.c,1042,804,214,24,242,40914,673
C Header,src/compression.h,compression.h,42,21,13,8,0,1747,32
C,src/compression.c,compression.c,218,133,79,6,34,8140,149
C,tools/common.c,common.c,530,429,84,17,126,15889,353
C,src/buffer.c,buffer.c,625,344,249,32,62,18253,285
