Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
Rust,core/tauri-runtime/src/window.rs,window.rs,567,327,174,66,16,17920,381
Rust,core/tauri-build/src/static_vcruntime.rs,static_vcruntime.rs,58,41,11,6,7,2340,52
JSON,core/tauri-config-schema/schema.json,schema.json,2933,2933,0,0,0,104362,969
JSON,tooling/cli/schema.json,schema.json,2933,2933,0,0,0,104362,969
Rust,core/tauri/src/pattern.rs,pattern.rs,94,61,20,13,6,2534,68
Rust,core/tauri/src/window/mod.rs,mod.rs,2276,1605,459,212,51,67451,1068
Rust,core/tauri/src/test/mock_runtime.rs,mock_runtime.rs,1192,969,9,214,31,27705,462
Rust,core/tauri-runtime-wry/src/lib.rs,lib.rs,4306,3790,73,443,249,128971,2298
Rust,core/tauri/src/scope/fs.rs,fs.rs,473,375,54,44,29,14989,284
Rust,core/tauri-utils/src/config.rs,config.rs,2863,1930,753,180,108,102824,1891
JSON,.changes/config.json,config.json,287,287,0,0,0,8498,127
Rust,core/tauri/src/app.rs,app.rs,2078,1231,673,174,80,65856,1188
TOML,core/tauri-runtime-wry/Cargo.toml,Cargo.toml,56,49,0,7,0,1918,50
TOML,core/tauri-runtime/Cargo.toml,Cargo.toml,53,46,0,7,1,1478,47
