Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,src/qemu/qemu_process.c,qemu_process.c,6597,4829,625,1143,1009,210192,3150
C,src/libvirt-domain.c,libvirt-domain.c,11713,5627,4393,1693,642,385830,4241
