Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C Header,Source/C++/Core/Ap4Version.h,Ap4Version.h,43,5,35,3,0,1596,32
C++,Source/C++/Core/Ap4StszAtom.cpp,Ap4StszAtom.cpp,219,126,73,20,36,7397,135
C++,Source/C++/Core/Ap4SampleEntry.cpp,Ap4SampleEntry.cpp,1272,813,316,143,92,45480,600
C++,Source/C++/Core/Ap4Processor.cpp,Ap4Processor.cpp,798,572,144,82,151,32329,545
C++,Source/C++/MetaData/Ap4MetaData.cpp,Ap4MetaData.cpp,1776,1278,329,169,249,64993,1057
C++,Source/C++/Core/Ap4HvccAtom.cpp,Ap4HvccAtom.cpp,397,301,69,27,23,16965,294
C++,Source/C++/Core/Ap4HdlrAtom.cpp,Ap4HdlrAtom.cpp,148,82,54,12,19,5598,102
C++,Source/C++/Core/Ap4AvccAtom.cpp,Ap4AvccAtom.cpp,287,198,70,19,30,11324,180
C++,Source/C++/Core/Ap4AtomSampleTable.cpp,Ap4AtomSampleTable.cpp,368,233,94,41,64,13148,224
C++,Source/C++/Core/Ap4AtomFactory.cpp,Ap4AtomFactory.cpp,888,666,100,122,135,30183,486
