Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
JavaScript,test/regex.test.js,regex.test.js,257,228,0,29,0,5878,87
JavaScript,test/optional-params.test.js,optional-params.test.js,197,168,0,29,25,6068,75
JavaScript,test/issue-17.test.js,issue-17.test.js,398,253,84,61,0,11628,125
JavaScript,index.js,index.js,677,261,350,66,80,20087,411
Markdown,README.md,README.md,730,587,0,143,0,28642,391
