Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,lib/krb5/pkinit.c,pkinit.c,2665,2188,105,372,446,67857,1462
C,kdc/krb5tgs.c,krb5tgs.c,2420,1911,263,246,438,70759,1481
C Header,lib/krb5/krb5_locl.h,krb5_locl.h,434,302,62,70,6,11309,306
Autoconf,tests/kdc/krb5.conf.in,krb5.conf.in,169,145,5,19,0,4096,112
C,kdc/kerberos5.c,kerberos5.c,2668,2000,338,330,491,73244,1527
C,lib/krb5/init_creds_pw.c,init_creds_pw.c,3451,2641,287,523,605,88349,1906
Autoconf,tests/kdc/check-kdc.in,check-kdc.in,1047,863,38,146,358,40281,558
C,lib/gssapi/spnego/accept_sec_context.c,accept_sec_context.c,1026,779,94,153,255,28132,607
