Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
Java,spring-web/src/main/java/org/springframework/web/util/JavaScriptUtils.java,JavaScriptUtils.java,106,63,37,6,41,2639,81
Java,spring-webmvc/src/test/java/org/springframework/web/servlet/tags/form/FormTagTests.java,FormTagTests.java,364,267,27,70,0,11979,173
Java,spring-webmvc/src/main/java/org/springframework/web/servlet/tags/form/FormTag.java,FormTag.java,547,271,190,86,30,16619,300
