Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,src/lib/problem_api_dbus.c,problem_api_dbus.c,333,251,22,60,25,9687,153
C,src/lib/problem_api.c,problem_api.c,158,97,38,23,15,4914,111
C Header,src/include/libabrt.h,libabrt.h,308,89,167,52,1,10263,162
C,src/lib/hooklib.c,hooklib.c,640,428,135,77,119,22195,414
C,src/lib/abrt_conf.c,abrt_conf.c,222,166,24,32,34,7535,132
C,src/daemon/abrt-server.c,abrt-server.c,1176,808,214,154,195,38157,774
Autoconf,src/daemon/abrt-handle-upload.in,abrt-handle-upload.in,260,189,24,47,37,8967,192
C,src/plugins/abrt-dump-xorg.c,abrt-dump-xorg.c,114,83,21,10,14,3852,95
C,src/plugins/abrt-dump-oops.c,abrt-dump-oops.c,205,146,34,25,23,6559,159
C,src/dbus/abrt-dbus.c,abrt-dbus.c,1105,860,70,175,152,38593,614
C,src/plugins/abrt-action-install-debuginfo-to-abrt-cache.c,abrt-action-install-debuginfo-to-abrt-cache.c,241,158,54,29,36,8452,197
Autoconf,po/POTFILES.in,POTFILES.in,81,74,3,4,0,2694,78
