Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C++,src/tests/stub_gopher.cc,stub_gopher.cc,17,6,7,4,0,450,14
C++,src/stat.cc,stat.cc,1956,1571,50,335,115,75100,1274
Autoconf,src/squid.8.in,squid.8.in,296,296,0,0,21,9170,212
C++,src/time/rfc1123.cc,rfc1123.cc,212,175,16,21,57,4920,158
C++,src/ipc.cc,ipc.cc,427,316,20,91,92,12557,252
C++,src/http.cc,http.cc,2647,1689,520,438,423,95815,1620
C Header,src/gopher.h,gopher.h,29,7,14,8,0,665,20
C++,src/gopher.cc,gopher.cc,981,698,90,193,129,29633,601
C Header,src/error/forward.h,forward.h,97,58,19,20,0,2718,78
CSS,errors/errorpage.css,errorpage.css,104,64,25,15,0,1800,69
Plain Text,doc/debug-sections.txt,debug-sections.txt,157,155,0,2,0,5566,156
C++,src/client_side_request.cc,client_side_request.cc,2224,1532,352,340,358,76844,1321
C++,src/cache_cf.cc,cache_cf.cc,4978,3998,230,750,1198,149533,2651
C++,src/anyp/UriScheme.cc,UriScheme.cc,106,64,19,23,17,2894,75
C++,src/anyp/Uri.cc,Uri.cc,961,599,229,133,233,30707,625
C Header,src/SquidString.h,SquidString.h,180,113,34,33,11,5716,133
C++,src/servers/Server.cc,Server.cc,213,140,40,33,21,6220,143
C++,src/http/RegisteredHeaders.cc,RegisteredHeaders.cc,73,53,9,11,8,2239,55
C Header,src/anyp/ProtocolType.h,ProtocolType.h,66,40,17,9,2,1558,55
C++,src/adaptation/ecap/MessageRep.cc,MessageRep.cc,455,364,27,64,28,12386,263
C Header,src/http/Message.h,Message.h,168,87,41,40,4,5376,119
C Header,src/IoStats.h,IoStats.h,29,16,8,5,0,633,25
C Header,src/mgr/IoAction.h,IoAction.h,61,36,12,13,0,1388,42
C++,src/mgr/IoAction.cc,IoAction.cc,91,69,8,14,4,2029,54
C++,src/HttpRequest.cc,HttpRequest.cc,887,633,128,126,102,24807,519
C++,src/adaptation/ecap/Host.cc,Host.cc,185,132,26,27,12,6476,129
C++,src/FwdState.cc,FwdState.cc,1622,1119,227,276,203,51447,936
C Header,src/auth/digest/Config.h,Config.h,107,73,16,18,0,2890,80
C++,src/auth/digest/Config.cc,Config.cc,1062,794,128,140,125,34827,638
