Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,core/arch/arm/kernel/user_ta.c,user_ta.c,928,716,69,143,78,22944,552
C,core/tee/tee_svc_cryp.c,tee_svc_cryp.c,3529,2881,128,520,748,89648,1426
C,core/tee/tee_svc.c,tee_svc.c,1090,824,114,152,164,27719,600
C,core/arch/arm/mm/tee_mmu.c,tee_mmu.c,1016,759,84,173,169,25154,584
C,lib/libmbedtls/core/rsa.c,rsa.c,676,571,27,78,86,16682,298
C,core/lib/libtomcrypt/rsa.c,rsa.c,592,490,36,66,74,14320,274
C,core/lib/libtomcrypt/mpi_desc.c,mpi_desc.c,753,558,37,158,90,13602,363
C,core/arch/arm/tee/entry_std.c,entry_std.c,630,501,34,95,67,15766,354
C,core/lib/libtomcrypt/ecc.c,ecc.c,380,286,40,54,76,9339,216
C,lib/libmbedtls/core/ecc.c,ecc.c,378,308,25,45,67,9388,217
C,core/lib/libtomcrypt/dsa.c,dsa.c,205,176,7,22,41,4828,116
C,core/lib/libtomcrypt/dh.c,dh.c,79,65,6,8,9,1780,65
C,lib/libmbedtls/core/dh.c,dh.c,137,115,7,15,15,3249,91
C Header,core/include/crypto/crypto.h,crypto.h,342,198,109,35,0,12914,241
C,core/crypto/crypto.c,crypto.c,679,570,12,97,35,16077,316
C,lib/libmbedtls/core/bignum.c,bignum.c,101,79,5,17,18,2273,61
