Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,lib/log.c,log.c,1034,819,100,115,182,25673,670
C Header,bgpd/bgpd.h,bgpd.h,1409,959,212,238,27,49489,1056
C,bgpd/bgp_vty.c,bgp_vty.c,14334,12237,396,1701,1323,470126,6069
C,bgpd/bgp_packet.c,bgp_packet.c,2413,1740,341,332,498,69768,1371
C Header,bgpd/bgp_open.h,bgp_open.h,119,74,28,17,0,3743,88
C,bgpd/bgp_open.c,bgp_open.c,1457,1170,127,160,203,45622,836
C Header,bgpd/bgp_debug.h,bgp_debug.h,150,102,23,25,2,4844,120
C,bgpd/bgp_attr.c,bgp_attr.c,2836,2066,386,384,382,83478,1581
