Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
Go,core/handlers/auth/filter/timewindow_test.go,timewindow_test.go,64,47,8,9,0,1978,48
Go,core/handlers/auth/filter/timewindow.go,timewindow.go,69,48,8,13,10,2029,45
Go,internal/peer/node/start.go,start.go,1428,1119,138,171,177,51067,1006
Go,orderer/common/cluster/service.go,service.go,141,107,13,21,25,4495,98
Go,core/handlers/library/registry.go,registry.go,148,106,21,21,34,4162,103
Go,core/handlers/library/library.go,library.go,62,33,19,10,0,2036,46
Go,integration/e2e/filter_proposal_test.go,filter_proposal_test.go,250,197,12,41,19,8097,174
Go,integration/nwo/template/core_template.go,core_template.go,245,238,5,2,0,6223,223
YAML,sampleconfig/core.yaml,core.yaml,806,255,479,72,0,35563,688
YAML,core/deliverservice/testdata/core.yaml,core.yaml,802,252,474,76,0,34831,679
YAML,orderer/common/cluster/testdata/blockverification/core.yaml,core.yaml,809,254,477,78,0,37592,684
Go,core/handlers/library/config_test.go,config_test.go,112,94,5,13,2,2753,71
Go,core/handlers/library/config.go,config.go,74,53,9,12,8,2405,55
Go,orderer/common/cluster/comm_test.go,comm_test.go,1548,1132,150,266,105,48517,856
