Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C++,src/webpimage.cpp,webpimage.cpp,799,599,79,121,227,28710,449
Python,tests/regression_tests/test_regression_allfiles.py,test_regression_allfiles.py,195,161,17,17,6,6010,176
Python,tests/bugfixes/github/test_issue_1011.py,test_issue_1011.py,13,9,1,3,0,342,11
Python,tests/bugfixes/github/test_CVE_2017_17725.py,test_CVE_2017_17725.py,17,11,1,5,0,412,13
C++,src/jp2image.cpp,jp2image.cpp,897,738,46,113,217,36358,553
C++,src/bmffimage.cpp,bmffimage.cpp,803,677,47,79,209,27859,568
C++,src/asfvideo.cpp,asfvideo.cpp,714,522,75,117,168,24741,475
