Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,lrmd/tls_backend.c,tls_backend.c,410,309,28,73,59,11237,257
C,cib/remote.c,remote.c,701,531,52,118,119,19224,428
C,lib/common/remote.c,remote.c,907,669,89,149,175,27123,544
C,cib/notify.c,notify.c,379,280,18,81,82,10954,198
C,lib/common/mainloop.c,mainloop.c,1217,854,154,209,176,32053,708
C,tools/crm_mon.c,crm_mon.c,2851,2334,82,435,649,92228,1628
C Header,include/crm_internal.h,crm_internal.h,343,220,67,56,23,11834,246
C,lib/cib/cib_remote.c,cib_remote.c,634,466,40,128,102,17237,368
C Header,cib/callbacks.h,callbacks.h,80,52,19,9,0,2779,69
C,cib/callbacks.c,callbacks.c,1610,1223,73,314,374,50539,907
