Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,daemons/execd/remoted_tls.c,remoted_tls.c,419,307,39,73,55,11548,263
C,lib/common/remote.c,remote.c,1282,867,248,167,253,40671,761
C,lib/common/mainloop.c,mainloop.c,1451,969,268,214,206,40117,841
C,tools/crm_mon.c,crm_mon.c,2213,1691,169,353,472,73197,1284
C Header,include/crm_internal.h,crm_internal.h,92,49,25,18,0,3050,65
C,lib/cib/cib_remote.c,cib_remote.c,636,482,25,129,109,17253,365
C,daemons/based/based_remote.c,based_remote.c,690,534,39,117,117,19099,421
C,daemons/based/based_notify.c,based_notify.c,279,213,8,58,61,8378,169
C,daemons/based/based_callbacks.c,based_callbacks.c,1564,1175,85,304,367,51707,899
