Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,syscall/syscall.c,syscall.c,1314,1118,11,185,95,30445,498
C Header,include/openenclave/internal/syscall/sys/socket.h,socket.h,223,183,7,33,0,7305,183
C,syscall/socket.c,socket.c,369,276,4,89,33,8059,127
C Header,include/openenclave/internal/syscall/iov.h,iov.h,29,20,2,7,0,616,21
C,syscall/iov.c,iov.c,182,130,14,38,41,4469,115
C,syscall/devices/hostsock/hostsock.c,hostsock.c,1296,857,189,250,204,29951,445
C,syscall/devices/hostresolver/hostresolver.c,hostresolver.c,375,273,40,62,54,9269,216
C,syscall/devices/hostfs/hostfs.c,hostfs.c,1538,1015,184,339,257,35606,549
C,syscall/devices/hostepoll/hostepoll.c,hostepoll.c,980,659,115,206,138,22674,398
C++,tests/abi/host/host.cpp,host.cpp,310,219,36,55,31,9794,206
C Header,include/openenclave/internal/syscall/fd.h,fd.h,185,129,10,46,0,4400,110
Assembly,enclave/core/sgx/enter.S,enter.S,340,273,0,67,12,9550,232
C++,tests/abi/enc/enc.cpp,enc.cpp,135,91,21,23,9,4281,103
C,tests/libc/enc/enc.c,enc.c,198,147,15,36,9,4690,123
C,syscall/consolefs.c,consolefs.c,590,410,72,108,68,13636,254
C,enclave/core/sgx/calls.c,calls.c,1204,571,507,126,93,41104,731
C,enclave/core/sgx/asmdefs.c,asmdefs.c,46,17,20,9,0,1494,32
C Header,tests/abi/abi_utils.h,abi_utils.h,206,159,22,25,18,5432,151
