Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
Rust,runtime/worker_bootstrap.rs,worker_bootstrap.rs,174,120,42,12,3,4501,141
Rust,cli/worker.rs,worker.rs,696,607,25,64,27,22403,454
Rust,runtime/worker.rs,worker.rs,589,455,84,50,10,21004,429
TypeScript,ext/node/polyfills/internal_binding/stream_wrap.ts,stream_wrap.ts,461,273,115,73,52,12823,281
Rust,cli/tests/integration/run_tests.rs,run_tests.rs,4696,4049,119,528,16,140445,2083
Rust,runtime/permissions/prompter.rs,prompter.rs,354,294,19,41,31,11264,248
TypeScript,ext/node/polyfills/process.ts,process.ts,943,673,142,128,168,26108,571
Rust,runtime/ops/process.rs,process.rs,664,578,15,71,42,15999,449
Rust,test_util/src/npm.rs,npm.rs,176,147,9,20,12,5601,140
TypeScript,cli/tests/unit_node/net_test.ts,net_test.ts,197,160,10,27,14,5484,137
Rust,cli/args/mod.rs,mod.rs,1673,1434,89,150,138,50447,1098
Rust,ext/node/ops/mod.rs,mod.rs,10,8,1,1,0,193,10
Rust,cli/standalone/mod.rs,mod.rs,472,434,9,29,31,14235,369
Rust,cli/tests/integration/lsp_tests.rs,lsp_tests.rs,9254,8792,96,366,22,236202,2256
Rust,ext/node/lib.rs,lib.rs,584,552,6,26,6,19395,517
Rust,cli/http_util.rs,http_util.rs,451,382,21,48,45,13350,312
Rust,cli/factory.rs,factory.rs,689,623,11,55,8,21719,448
JSONC,cli/tests/node_compat/config.jsonc,config.jsonc,725,704,21,0,0,27576,608
TypeScript,ext/node/polyfills/internal/child_process.ts,child_process.ts,1062,801,141,120,270,27353,708
TypeScript,ext/node/polyfills/child_process.ts,child_process.ts,834,689,42,103,225,21712,527
Rust,cli/auth_tokens.rs,auth_tokens.rs,183,156,13,14,12,6203,109
TOML,cli/Cargo.toml,Cargo.toml,148,131,4,13,1,4472,127
TOML,Cargo.toml,Cargo.toml,331,299,15,17,0,9454,242
TOML,ext/node/Cargo.toml,Cargo.toml,70,65,2,3,1,1699,68
TOML,runtime/Cargo.toml,Cargo.toml,127,104,10,13,0,3635,92
JavaScript,runtime/js/99_main.js,99_main.js,674,562,43,69,39,19491,460
JavaScript,runtime/js/40_process.js,40_process.js,444,394,1,49,45,9699,280
JavaScript,runtime/js/40_http.js,40_http.js,11,8,1,2,0,342,10
JavaScript,ext/node/polyfills/02_init.js,02_init.js,58,45,5,8,3,2043,47
JavaScript,ext/http/01_http.js,01_http.js,566,475,41,50,68,16513,426
