Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C Header,squashfs-tools/unsquashfs.h,unsquashfs.h,300,219,43,38,0,6684,221
C,squashfs-tools/unsquashfs.c,unsquashfs.c,4426,3224,463,739,1099,111953,2280
C,squashfs-tools/unsquash-4.c,unsquash-4.c,810,561,102,147,127,23032,464
C,squashfs-tools/unsquash-3.c,unsquash-3.c,802,593,83,126,138,23143,469
C,squashfs-tools/unsquash-2.c,unsquash-2.c,682,513,60,109,117,19612,423
C,squashfs-tools/unsquash-1234.c,unsquash-1234.c,95,40,38,17,18,2186,62
C,squashfs-tools/unsquash-12.c,unsquash-12.c,110,49,54,7,13,2914,88
C,squashfs-tools/unsquash-1.c,unsquash-1.c,549,417,44,88,92,15669,360
C,squashfs-tools/read_xattrs.c,read_xattrs.c,441,251,120,70,58,12059,294
Makefile,squashfs-tools/Makefile,Makefile,412,177,156,79,0,11765,238
