Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C++,tensorflow/lite/kernels/zeros_like.cc,zeros_like.cc,73,50,14,9,1,2600,56
C++,tensorflow/compiler/tf2xla/xla_op_kernel.cc,xla_op_kernel.cc,605,496,35,74,63,22377,362
Python,tensorflow/python/kernel_tests/xent_op_test.py,xent_op_test.py,350,269,42,39,35,14169,240
C++,tensorflow/core/kernels/xent_op.cc,xent_op.cc,159,120,19,20,4,6723,121
Python,tensorflow/python/summary/writer/writer_test.py,writer_test.py,656,610,24,22,2,24334,381
C++,tensorflow/lite/kernels/while.cc,while.cc,312,207,74,31,20,13617,221
C++,tensorflow/lite/kernels/where.cc,where.cc,105,71,20,14,6,3823,80
C++,tensorflow/lite/util_test.cc,util_test.cc,60,38,14,8,0,1818,44
C Header,tensorflow/lite/util.h,util.h,63,19,31,13,1,2372,48
C++,tensorflow/lite/util.cc,util.cc,58,35,15,8,10,1896,42
C++,tensorflow/core/kernels/unravel_index_op.cc,unravel_index_op.cc,124,88,14,22,2,4912,94
C++,tensorflow/lite/kernels/unpack.cc,unpack.cc,135,100,17,18,11,4427,99
C++,tensorflow/lite/kernels/unique.cc,unique.cc,164,123,23,18,9,5836,123
C++,tensorflow/lite/kernels/unidirectional_sequence_rnn.cc,unidirectional_sequence_rnn.cc,334,260,42,32,22,14517,231
C++,tensorflow/lite/kernels/unidirectional_sequence_lstm.cc,unidirectional_sequence_lstm.cc,573,441,67,65,50,26342,411
C++,tensorflow/core/kernels/unicode_ops.cc,unicode_ops.cc,564,417,84,63,71,21603,395
C Header,tensorflow/lite/kernels/internal/types.h,types.h,1047,766,171,110,95,33836,573
Python,tensorflow/python/kernel_tests/transpose_op_test.py,transpose_op_test.py,500,406,41,53,56,19816,319
C Header,tensorflow/core/kernels/transpose_functor.h,transpose_functor.h,259,182,53,24,22,9252,199
C++,tensorflow/lite/kernels/transpose_conv.cc,transpose_conv.cc,269,202,34,33,13,10296,195
Python,tensorflow/python/keras/engine/training.py,training.py,2833,2809,20,4,0,123947,1973
Python,tensorflow/python/tpu/tpu_test.py,tpu_test.py,146,125,15,6,0,5456,115
Python,tensorflow/python/tpu/tpu_strategy_util.py,tpu_strategy_util.py,103,81,18,4,6,4471,88
C++,tensorflow/core/ops/tpu_cross_replica_ops.cc,tpu_cross_replica_ops.cc,88,62,14,12,12,2999,64
Python,tensorflow/python/keras/engine/topology_test.py,topology_test.py,1302,974,68,260,47,48017,730
C++,tensorflow/lite/kernels/topk_v2.cc,topk_v2.cc,239,192,29,18,23,9036,181
C++,tensorflow/core/kernels/topk_op.cc,topk_op.cc,281,210,34,37,39,11016,223
C++,tensorflow/core/kernels/data/experimental/to_tf_record_op.cc,to_tf_record_op.cc,108,81,16,11,3,4161,91
C++,tensorflow/core/kernels/tile_ops.cc,tile_ops.cc,625,509,36,80,39,24841,370
C++,tensorflow/lite/kernels/tile.cc,tile.cc,203,170,16,17,15,7557,138
C++,tensorflow/core/kernels/data/experimental/threadpool_dataset_op.cc,threadpool_dataset_op.cc,449,364,25,60,5,16577,238
Python,tensorflow/python/eager/tensor_test.py,tensor_test.py,481,467,14,0,1,18000,324
C++,tensorflow/core/util/tensor_slice_writer_test.cc,tensor_slice_writer_test.cc,355,270,47,38,2,13124,229
C Header,tensorflow/core/util/tensor_slice_writer.h,tensor_slice_writer.h,195,127,47,21,9,7637,162
C++,tensorflow/core/util/tensor_slice_writer.cc,tensor_slice_writer.cc,199,163,18,18,14,5677,149
C++,tensorflow/core/framework/tensor_slice_test.cc,tensor_slice_test.cc,324,237,55,32,6,9912,201
C++,tensorflow/core/util/tensor_slice_reader_test.cc,tensor_slice_reader_test.cc,467,270,147,50,7,14899,198
C Header,tensorflow/core/util/tensor_slice_reader.h,tensor_slice_reader.h,195,119,46,30,6,7339,156
C++,tensorflow/core/util/tensor_slice_reader.cc,tensor_slice_reader.cc,319,271,17,31,46,10222,234
C Header,tensorflow/core/framework/tensor_slice.h,tensor_slice.h,224,109,82,33,9,8032,168
C++,tensorflow/core/framework/tensor_slice.cc,tensor_slice.cc,272,212,37,23,55,8273,181
Python,tensorflow/compiler/tests/tensor_list_ops_test.py,tensor_list_ops_test.py,214,174,21,19,18,10159,137
C++,tensorflow/compiler/tf2xla/kernels/tensor_list_ops.cc,tensor_list_ops.cc,475,350,36,89,7,16463,255
Python,tensorflow/python/kernel_tests/tensor_array_ops_test.py,tensor_array_ops_test.py,1683,1438,66,179,90,64536,978
C++,tensorflow/core/kernels/tensor_array_ops.cc,tensor_array_ops.cc,1483,1201,90,192,86,65044,791
C Header,tensorflow/core/framework/tensor.h,tensor.h,1012,538,341,133,19,39051,595
Go,tensorflow/go/tensor.go,tensor.go,505,383,81,41,104,16398,338
C++,tensorflow/core/framework/tensor.cc,tensor.cc,1232,994,129,109,167,42866,761
C++,tensorflow/lite/kernels/svdf.cc,svdf.cc,437,313,71,53,32,18310,310
Python,tensorflow/python/kernel_tests/svd_op_test.py,svd_op_test.py,350,272,43,35,63,14092,265
C++,tensorflow/core/kernels/svd_op_gpu.cu.cc,svd_op_gpu.cu.cc,373,255,77,41,27,13934,279
Python,tensorflow/python/summary/summary_test.py,summary_test.py,250,199,44,7,7,9754,150
C++,tensorflow/core/kernels/summary_tensor_op.cc,summary_tensor_op.cc,108,67,21,20,6,3938,68
Python,tensorflow/python/ops/summary_ops_v2.py,summary_ops_v2.py,1164,1133,22,9,5,42290,709
