Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,plugin/server_audit/server_audit.c,server_audit.c,2956,2498,83,375,496,82695,1673
Shell,support-files/rpm/server-postin.sh,server-postin.sh,85,54,16,15,20,2977,61
C++,sql/mysqld.cc,mysqld.cc,10752,8133,1533,1086,978,368730,6713
Shell,scripts/mysql_install_db.sh,mysql_install_db.sh,606,513,60,33,44,19291,414
C Header,include/my_sys.h,my_sys.h,1085,813,149,123,17,43018,838
C,mysys/my_static.c,my_static.c,108,59,32,17,0,3860,87
C,mysys/my_redel.c,my_redel.c,155,87,50,18,19,4369,116
C++,sql/event_data_objects.cc,event_data_objects.cc,1576,864,482,230,126,45204,859
C++,extra/mariabackup/ds_xbstream.cc,ds_xbstream.cc,223,155,21,47,17,5123,129
C++,extra/mariabackup/ds_compress.cc,ds_compress.cc,464,322,45,97,29,11090,281
