Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,src/vconsole/vconsole-setup.c,vconsole-setup.c,482,344,59,79,80,16779,309
C,src/basic/unit-name.c,unit-name.c,775,527,51,197,143,18948,345
C,src/core/timer.c,timer.c,889,624,48,217,140,29602,468
C,src/basic/time-util.c,time-util.c,1455,1056,76,323,290,42674,806
C,src/test/test-time-util.c,test-time-util.c,439,337,27,75,104,17221,303
C,src/test/test-conf-files.c,test-conf-files.c,108,71,19,18,11,3580,84
C Header,src/basic/terminal-util.h,terminal-util.h,171,105,31,35,0,6366,132
C,src/basic/terminal-util.c,terminal-util.c,1284,861,102,321,223,36451,673
m4,tmpfiles.d/systemd.conf.m4,systemd.conf.m4,73,59,7,7,0,2967,60
C,src/coredump/stacktrace.c,stacktrace.c,203,136,19,48,27,5749,128
C Header,src/systemd/sd-bus.h,sd-bus.h,493,376,33,84,0,26751,401
C,src/libsystemd/sd-bus/sd-bus.c,sd-bus.c,4136,2941,203,992,692,122984,1716
C,src/basic/rm-rf.c,rm-rf.c,236,151,41,44,77,8630,155
C,src/resolve/resolved-dns-stream.c,resolved-dns-stream.c,419,291,35,93,94,15810,265
C,src/resolve/resolved-dns-packet.c,resolved-dns-packet.c,2382,1672,123,587,398,73064,980
Meson,man/rules/meson.build,meson.build,795,794,1,0,0,24046,651
C,src/login/logind-button.c,logind-button.c,401,271,31,99,57,12929,233
C Header,src/basic/io-util.h,io-util.h,93,47,22,24,6,2814,62
C,src/basic/fs-util.c,fs-util.c,1000,628,141,231,191,34197,569
C,src/coredump/coredump.c,coredump.c,1427,1008,123,296,210,51525,875
