Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,src/firejail/util.c,util.c,931,704,94,133,278,20274,578
C,src/firejail/sandbox.c,sandbox.c,1006,712,167,127,301,26305,628
C,src/firejail/preproc.c,preproc.c,91,52,25,14,13,3028,69
C,src/firejail/main.c,main.c,2546,2113,204,229,968,69210,1408
C,src/firejail/fs_home.c,fs_home.c,517,370,85,62,133,14242,288
Plain Text,src/man/firejail.txt,firejail.txt,2301,1984,0,317,0,54207,923
C Header,src/firejail/firejail.h,firejail.h,737,533,109,95,41,24668,614
Shell,configure,configure,4997,4234,438,325,365,145159,2708
C,src/firejail/bandwidth.c,bandwidth.c,448,309,74,65,104,9795,260
