Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,src/firejail/util.c,util.c,821,606,85,130,244,17235,520
C,src/firejail/sandbox.c,sandbox.c,952,673,158,121,281,25107,593
C,src/firejail/preproc.c,preproc.c,91,52,25,14,13,2968,69
C,src/firejail/main.c,main.c,2504,2074,204,226,941,67723,1378
C,src/firejail/fs_home.c,fs_home.c,503,365,83,55,140,13630,288
Plain Text,src/man/firejail.txt,firejail.txt,2174,1885,0,289,0,51295,876
C Header,src/firejail/firejail.h,firejail.h,710,510,107,93,41,23589,589
Shell,configure,configure,4981,4219,438,324,365,144883,2699
C,src/firejail/bandwidth.c,bandwidth.c,455,315,74,66,106,9967,264
