Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
JavaScript,ReactNativeClient/lib/shim-init-node.js,shim-init-node.js,341,265,7,69,56,10326,232
JSON,ElectronClient/app/package.json,package.json,156,156,0,0,0,4331,144
JSON,ReactNativeClient/package.json,package.json,86,86,0,0,0,2869,86
JSON,CliClient/package.json,package.json,88,88,0,0,0,2074,83
JavaScript,Clipper/joplin-webclipper/content_scripts/index.js,index.js,418,318,28,72,59,13828,293
HTML,docs/index.html,index.html,924,906,6,12,0,57799,620
Shell,ElectronClient/build.sh,build.sh,28,5,17,6,1,764,23
Markdown,README.md,README.md,420,275,0,145,0,41218,271
JavaScript,ReactNativeClient/lib/MdToHtml.js,MdToHtml.js,197,130,34,33,25,7199,147
JavaScript,ReactNativeClient/lib/BaseApplication.js,BaseApplication.js,654,500,27,127,169,21276,418
