Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C++,source/windows/WinMain.cpp,WinMain.cpp,1194,1015,75,104,225,38358,664
Windows Resource-Definition Script,source/resource/TextsCore1.rc,TextsCore1.rc,476,472,0,4,0,32302,474
C Header,source/resource/TextsCore.h,TextsCore.h,510,501,1,8,0,19105,504
C Header,source/core/SessionData.h,SessionData.h,739,714,12,13,2,41147,705
C++,source/core/SessionData.cpp,SessionData.cpp,5145,4379,473,293,582,169600,2639
C++,source/core/ScpFileSystem.cpp,ScpFileSystem.cpp,2672,2180,307,185,311,92700,1492
C++,source/forms/Custom.cpp,Custom.cpp,1441,1218,99,124,180,47716,778
C++,source/windows/ConsoleRunner.cpp,ConsoleRunner.cpp,2791,2417,167,207,385,87371,1433
