Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C++,source/windows/WinMain.cpp,WinMain.cpp,1339,1134,90,115,255,44466,755
Windows Resource-Definition Script,source/resource/TextsCore1.rc,TextsCore1.rc,491,487,0,4,0,33491,489
C Header,source/resource/TextsCore.h,TextsCore.h,525,516,1,8,0,19669,519
C Header,source/core/SessionData.h,SessionData.h,798,773,12,13,0,44778,764
C++,source/core/SessionData.cpp,SessionData.cpp,5754,4911,537,306,701,193174,3011
C++,source/core/ScpFileSystem.cpp,ScpFileSystem.cpp,2703,2208,307,188,308,93784,1507
C++,source/forms/Custom.cpp,Custom.cpp,1584,1332,112,140,186,53408,861
C++,source/windows/ConsoleRunner.cpp,ConsoleRunner.cpp,3006,2615,167,224,432,94968,1521
