Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C Header,xrdp/xrdp_types.h,xrdp_types.h,667,511,107,49,0,21138,526
C,libxrdp/xrdp_sec.c,xrdp_sec.c,2868,2279,353,236,397,101815,1561
C,xrdp/xrdp_painter.c,xrdp_painter.c,1584,1324,55,205,225,44495,681
C,xrdp/xrdp_mm.c,xrdp_mm.c,3659,3013,231,415,474,106174,1552
C,xrdp/xrdp_font.c,xrdp_font.c,242,161,50,31,26,5739,150
Autoconf,xrdp/xrdp.ini.in,xrdp.ini.in,245,167,39,39,22,6093,191
Autoconf,docs/man/xrdp.ini.5.in,xrdp.ini.5.in,378,302,0,76,35,13526,234
C Header,xrdp/xrdp.h,xrdp.h,525,475,34,16,0,18132,350
C,sesman/verify_user_pam_userpass.c,verify_user_pam_userpass.c,118,66,32,20,10,2532,56
C,sesman/verify_user_pam.c,verify_user_pam.c,323,230,47,46,39,8433,165
C,sesman/session.c,session.c,1261,914,175,172,168,40034,634
C,sesman/sesman.c,sesman.c,608,449,77,82,73,15626,334
C,sesman/scp.c,scp.c,110,61,35,14,4,3467,79
C,sesman/libscp/libscp_v1s_mng.c,libscp_v1s_mng.c,468,303,95,70,59,12607,262
C,sesman/libscp/libscp_v1s.c,libscp_v1s.c,843,569,131,143,119,23962,359
C,sesman/libscp/libscp_v0.c,libscp_v0.c,534,390,74,70,98,15188,245
C Header,sesman/libscp/libscp_types.h,libscp_types.h,154,106,30,18,0,3553,115
