Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C++,arangod/V8Server/v8-actions.cpp,v8-actions.cpp,1918,1344,269,305,311,68997,1075
JavaScript,tests/js/client/server_parameters/test-server-session-timeout.js,test-server-session-timeout.js,88,47,29,12,1,2399,58
JavaScript,js/apps/system/_admin/aardvark/APP/react/build/service-worker.js,service-worker.js,34,11,17,6,1,1038,27
JavaScript,js/apps/system/_admin/aardvark/APP/frontend/js/routers/router.js,router.js,1332,1120,31,181,147,37265,629
JavaScript,js/server/modules/@arangodb/foxx/manager.js,manager.js,1135,952,92,91,146,33954,638
JavaScript,js/apps/system/_admin/aardvark/APP/frontend/js/lib/jquery.uploadfile.min.js,jquery.uploadfile.min.js,913,796,22,95,180,36117,637
JavaScript,js/server/bootstrap/modules/internal.js,internal.js,575,266,188,121,55,21792,287
HTML,js/apps/system/_admin/aardvark/APP/react/build/index.html,index.html,1,1,0,0,0,9573,1
JSON,js/apps/system/_admin/aardvark/APP/react/build/asset-manifest.json,asset-manifest.json,58,58,0,0,0,4513,58
JavaScript,js/apps/system/_admin/aardvark/APP/frontend/js/arango/arango.js,arango.js,1417,1268,45,104,106,39858,811
JavaScript,js/actions/_admin/foxx/app.js,app.js,432,307,67,58,32,12289,169
JavaScript,js/apps/system/_admin/aardvark/APP/aardvark.js,aardvark.js,986,354,596,36,86,29648,640
C Header,arangod/GeneralServer/ServerSecurityFeature.h,ServerSecurityFeature.h,48,17,22,9,0,1557,34
C++,arangod/GeneralServer/ServerSecurityFeature.cpp,ServerSecurityFeature.cpp,92,57,24,11,3,3493,65
C++,arangod/RestServer/ServerFeature.cpp,ServerFeature.cpp,282,209,33,40,29,10752,196
C Header,arangod/RestHandler/RestAuthHandler.h,RestAuthHandler.h,46,17,22,7,0,1574,33
C++,arangod/RestHandler/RestAuthHandler.cpp,RestAuthHandler.cpp,151,102,28,21,23,5064,110
C Header,arangod/GeneralServer/AuthenticationFeature.h,AuthenticationFeature.h,111,55,31,25,1,3549,76
C++,arangod/GeneralServer/AuthenticationFeature.cpp,AuthenticationFeature.cpp,363,281,30,52,39,13464,251
