Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C Header,DesktopEditor/cximage/CxImage/xmemfile.h,xmemfile.h,42,34,1,7,0,1112,37
C++,DesktopEditor/cximage/CxImage/xmemfile.cpp,xmemfile.cpp,213,165,25,23,47,5281,112
C Header,DesktopEditor/cximage/CxImage/xiofile.h,xiofile.h,145,111,26,8,22,3555,84
C++,DesktopEditor/cximage/CxImage/ximatif.cpp,ximatif.cpp,1001,836,78,87,244,31236,672
C++,DesktopEditor/cximage/CxImage/ximapcx.cpp,ximapcx.cpp,493,388,45,60,165,15681,333
C++,DesktopEditor/cximage/CxImage/ximainfo.cpp,ximainfo.cpp,966,689,246,31,166,27735,461
C++,DesktopEditor/cximage/CxImage/ximaico.cpp,ximaico.cpp,476,383,40,53,107,14801,336
C Header,DesktopEditor/cximage/CxImage/ximage.h,ximage.h,811,611,130,70,2,32077,644
C++,DesktopEditor/cximage/CxImage/ximage.cpp,ximage.cpp,554,358,160,36,91,17411,342
C++,DesktopEditor/cximage/CxImage/ximabmp.cpp,ximabmp.cpp,470,381,42,47,105,15406,318
C Header,DesktopEditor/cximage/CxImage/xfile.h,xfile.h,98,47,41,10,8,3339,79
C Header,DesktopEditor/doctrenderer/js_internal/v8/v8_base.h,v8_base.h,977,852,1,124,28,36085,448
C++,DesktopEditor/doctrenderer/js_internal/v8/v8_base.cpp,v8_base.cpp,447,375,9,63,25,11510,217
C++,DesktopEditor/doctrenderer/embed/v8/v8_NativeControl.cpp,v8_NativeControl.cpp,149,127,2,20,0,8402,83
C,DesktopEditor/cximage/tiff/tif_ojpeg.c,tif_ojpeg.c,2440,2139,210,91,290,75061,1397
C,DesktopEditor/cximage/tiff/tif_dirread.c,tif_dirread.c,2081,1504,455,122,445,61048,1196
C,DesktopEditor/cximage/raw/libdcr.c,libdcr.c,8511,7877,220,414,2682,286592,6357
Objective C++,DesktopEditor/doctrenderer/embed/jsc/jsc_NativeControl.mm,jsc_NativeControl.mm,85,77,0,8,0,3270,69
C,DesktopEditor/cximage/jasper/jpc/jpc_dec.c,jpc_dec.c,2310,1892,174,244,317,60011,1308
C Header,DesktopEditor/doctrenderer/docbuilder_p.h,docbuilder_p.h,1360,1100,40,220,199,33971,663
C++,DesktopEditor/doctrenderer/docbuilder_p.cpp,docbuilder_p.cpp,1414,1184,43,187,276,42642,620
C Header,DesktopEditor/fontengine/fontconverter/FontFileType1.h,FontFileType1.h,392,289,39,64,46,13306,233
C++,DesktopEditor/fontengine/fontconverter/FontFileType1.cpp,FontFileType1.cpp,1286,969,137,180,372,52389,779
C Header,DesktopEditor/fontengine/fontconverter/FontFileBase.h,FontFileBase.h,268,188,46,34,28,8382,133
C++,DesktopEditor/common/File.cpp,File.cpp,1872,1579,73,220,391,46199,749
