Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,imap/util.c,util.c,1026,620,280,126,150,24039,569
C Header,conn/socket.h,socket.h,67,30,26,11,0,2240,52
C,conn/socket.c,socket.c,345,191,110,44,33,7919,200
C,smtp.c,smtp.c,799,561,136,102,202,19233,465
C,email/rfc2047.c,rfc2047.c,777,514,190,73,171,21890,514
C,pop/pop_lib.c,pop_lib.c,650,435,130,85,141,14871,365
C,pop/pop.c,pop.c,1075,734,188,153,169,26168,578
C,nntp/nntp.c,nntp.c,2639,2026,353,260,598,67988,1410
C,nntp/newsrc.c,newsrc.c,1402,994,258,150,265,36447,771
C,imap/message.c,message.c,1663,1120,330,213,315,45210,953
C Header,imap/imap_private.h,imap_private.h,347,216,90,41,0,10450,256
C,imap/imap.c,imap.c,2737,1869,541,327,510,72477,1471
C,imap/command.c,command.c,1243,832,263,148,287,32695,684
C Header,mutt/base64.h,base64.h,33,8,19,6,0,1047,26
C,mutt/base64.c,base64.c,173,88,72,13,34,5336,130
C,test/base64.c,base64.c,92,80,3,9,19,2243,62
C,imap/auth_login.c,auth_login.c,84,38,34,12,5,2493,61
C,imap/auth_gss.c,auth_gss.c,327,227,63,37,49,10845,218
C,imap/auth_cram.c,auth_cram.c,183,95,63,25,16,5687,129
