Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
Markdown,packages/noco-docs/content/en/developer-resources/webhooks.md,webhooks.md,198,130,0,68,0,8754,117
TypeScript,packages/nocodb/src/lib/meta/helpers/webhookHelpers.ts,webhookHelpers.ts,319,293,10,16,88,8614,224
TypeScript,packages/nocodb/src/lib/meta/api/utilApis.ts,utilApis.ts,387,349,10,28,64,11661,303
TypeScript,packages/nocodb/src/lib/meta/api/userApi/userApis.ts,userApis.ts,591,504,13,74,51,15918,345
TypeScript,packages/nc-gui/utils/urlUtils.ts,urlUtils.ts,29,24,0,5,3,696,23
JSON,scripts/sdk/swagger.json,swagger.json,10032,10032,0,0,0,242869,1629
TypeScript,packages/nocodb/src/lib/meta/helpers/stringHelpers.ts,stringHelpers.ts,5,4,0,1,0,127,5
TypeScript,packages/nocodb/src/lib/db/sql-data-mapper/lib/sql/sortV2.ts,sortV2.ts,253,234,2,17,53,9120,173
TypeScript,packages/nocodb/src/lib/db/sql-data-mapper/lib/sql/helpers/sanitize.ts,sanitize.ts,11,10,0,1,4,291,9
Markdown,packages/noco-docs/content/en/developer-resources/rest-apis.md,rest-apis.md,231,211,0,20,0,16192,201
YAML,.github/workflows/release-timely-executables.yml,release-timely-executables.yml,172,133,14,25,0,6492,105
YAML,.github/workflows/release-pr.yml,release-pr.yml,188,149,23,16,0,8359,127
YAML,.github/workflows/release-nocodb.yml,release-nocodb.yml,123,97,13,13,0,3911,88
YAML,.github/workflows/release-nightly-dev.yml,release-nightly-dev.yml,71,58,9,4,0,2510,60
YAML,.github/workflows/release-executables.yml,release-executables.yml,273,214,14,45,0,10050,153
TypeScript,packages/nocodb/src/lib/meta/api/projectUserApis.ts,projectUserApis.ts,330,282,9,39,41,9426,234
TypeScript,packages/nocodb/src/lib/meta/api/projectApis.ts,projectApis.ts,535,433,29,73,61,15414,370
Markdown,packages/noco-docs/content/en/setup-and-usages/primary-value.md,primary-value.md,40,27,0,13,0,1967,27
Markdown,packages/noco-docs/content/en/setup-and-usages/primary-key.md,primary-key.md,44,37,0,7,0,2845,37
TypeScript,packages/nocodb/src/lib/meta/api/swagger/helpers/templates/paths.ts,paths.ts,676,672,0,4,25,22977,290
TypeScript,packages/nocodb-sdk/src/lib/passwordHelpers.ts,passwordHelpers.ts,18,15,2,1,3,425,18
JSON,packages/nc-gui/package.json,package.json,115,115,0,0,0,4096,112
JSON,packages/nocodb/package.json,package.json,186,186,0,0,0,7177,180
JSON,package.json,package.json,55,55,0,0,0,2301,50
JSON,scripts/pkg-executable/package.json,package.json,33,33,0,0,0,721,33
TypeScript,packages/nocodb/src/lib/migrations/v2/nc_017_add_user_token_version_column.ts,nc_017_add_user_token_version_column.ts,15,12,0,3,0,330,10
TypeScript,packages/nocodb/src/lib/meta/helpers/ncMetaAclMw.ts,ncMetaAclMw.ts,96,71,22,3,9,2905,88
TypeScript,packages/nocodb/src/lib/meta/api/metaDiffApis.ts,metaDiffApis.ts,1097,945,41,111,188,34943,631
Markdown,packages/noco-docs/content/en/getting-started/installation.md,installation.md,516,369,0,147,0,26566,275
TypeScript,packages/nocodb/src/lib/meta/api/userApi/initStrategies.ts,initStrategies.ts,335,291,15,29,46,10285,257
TypeScript,packages/nocodb/src/lib/meta/api/userApi/initAdminFromEnv.ts,initAdminFromEnv.ts,283,245,19,19,24,8619,179
TypeScript,packages/nocodb-sdk/src/index.ts,index.ts,13,13,0,0,0,534,14
JavaScript,scripts/pkg-executable/index.js,index.js,12,12,0,0,1,359,13
JavaScript,packages/nocodb/tests/export-import/importSchema.js,importSchema.js,515,434,26,55,41,15768,328
TypeScript,packages/nocodb/src/lib/meta/api/userApi/helpers.ts,helpers.ts,23,21,0,2,0,587,21
TypeScript,packages/nocodb/src/lib/db/sql-data-mapper/lib/sql/helpers/getAst.ts,getAst.ts,103,92,1,10,41,2843,90
JavaScript,packages/nocodb/tests/export-import/exportSchema.js,exportSchema.js,276,215,26,35,31,7682,195
TypeScript,packages/nocodb/src/lib/meta/api/userApi/ui/auth/emailVerify.ts,emailVerify.ts,71,66,0,5,3,2325,66
