Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C++,src/network/serverpackethandler.cpp,serverpackethandler.cpp,1857,1346,197,314,297,54428,1002
C++,src/script/lua_api/l_settings.cpp,l_settings.cpp,367,270,29,68,36,8814,190
C++,src/itemstackmetadata.cpp,itemstackmetadata.cpp,132,109,4,19,17,3322,87
