Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,modules/pict.c,pict.c,1180,963,49,168,212,32617,716
C,src/fmtutil.c,fmtutil.c,2401,1874,190,337,414,67268,1386
