Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,valid.c,valid.c,6960,4739,1655,566,2089,189618,3345
C,runtest.c,runtest.c,5344,4045,860,439,1131,140807,2468
C,parser.c,parser.c,15156,11422,2783,951,3234,431638,7109
XML,test/errors10/781361.xml,781361.xml,3,3,0,0,0,68,4
XML,test/errors10/781205.xml,781205.xml,3,3,0,0,0,45,4
XML,test/valid/766956.xml,766956.xml,2,2,0,0,0,49,3
Document Type Definition,test/valid/dtds/766956.dtd,766956.dtd,2,2,0,0,0,33,3
XML,test/errors/759579.xml,759579.xml,11,11,0,0,0,300,8
