Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
Twig Template,src/templates/settings/fields/index.twig,index.twig,163,139,0,24,11,5428,118
JavaScript,src/web/assets/cp/dist/cp.js,cp.js,3,2,1,0,8,562953,3
Twig Template,src/templates/_components/widgets/CraftSupport/body.twig,body.twig,129,115,0,14,3,6587,103
PHP,src/config/app.php,app.php,254,241,2,11,0,8078,170
PHP,src/controllers/VolumesController.php,VolumesController.php,200,121,49,30,9,6042,127
PHP,src/controllers/UsersController.php,UsersController.php,2342,1495,493,354,281,84871,1223
PHP,src/controllers/UserSettingsController.php,UserSettingsController.php,150,85,39,26,11,4911,99
PHP,src/fields/Table.php,Table.php,664,460,126,78,68,20704,379
PHP,src/controllers/SystemSettingsController.php,SystemSettingsController.php,299,188,69,42,21,10812,191
PHP,src/controllers/SystemMessagesController.php,SystemMessagesController.php,91,49,27,15,4,2664,61
PHP,src/controllers/StructuresController.php,StructuresController.php,125,69,36,20,9,4083,84
PHP,src/controllers/SitesController.php,SitesController.php,369,232,78,59,21,11294,218
PHP,src/controllers/SectionsController.php,SectionsController.php,391,240,86,65,29,13576,222
PHP,src/controllers/RoutesController.php,RoutesController.php,92,45,32,15,1,2364,56
PHP,src/controllers/RebrandController.php,RebrandController.php,116,64,30,22,7,3487,69
JavaScript,src/web/assets/quickpost/dist/QuickPostWidget.js,QuickPostWidget.js,2,1,1,0,0,2196,2
JavaScript,src/web/assets/quickpost/src/QuickPostWidget.js,QuickPostWidget.js,126,99,5,22,13,4520,91
PHP,src/controllers/PluginsController.php,PluginsController.php,165,87,56,22,2,5124,86
PHP,src/controllers/PluginStoreController.php,PluginStoreController.php,304,176,82,46,4,9557,183
PHP,src/fields/Matrix.php,Matrix.php,1355,905,272,178,116,47296,799
PHP,src/controllers/LivePreviewController.php,LivePreviewController.php,117,58,42,17,5,3193,82
PHP,src/helpers/Json.php,Json.php,48,18,26,4,0,1276,38
PHP,src/migrations/Install.php,Install.php,1272,1193,50,29,5,67743,770
PHP,src/controllers/ImageTransformsController.php,ImageTransformsController.php,170,102,41,27,19,5520,109
PHP,src/controllers/GraphqlController.php,GraphqlController.php,729,458,153,118,66,22961,340
PHP,src/config/GeneralConfig.php,GeneralConfig.php,1978,447,1353,178,15,69943,888
PHP,src/controllers/FsController.php,FsController.php,181,109,45,27,12,5659,123
PHP,src/helpers/FileHelper.php,FileHelper.php,763,456,220,87,72,24677,418
PHP,src/controllers/FieldsController.php,FieldsController.php,425,260,97,68,31,13590,248
JavaScript,src/web/assets/cp/src/js/FieldLayoutDesigner.js,FieldLayoutDesigner.js,1102,1085,4,13,4,35587,607
JavaScript,src/web/assets/feed/dist/FeedWidget.js,FeedWidget.js,2,1,1,0,0,936,2
PHP,src/controllers/ElementsController.php,ElementsController.php,1742,1273,239,230,245,64618,998
PHP,src/base/Element.php,Element.php,4729,2514,1628,587,353,141911,2018
JavaScript,src/web/assets/cp/src/js/CustomizeSourcesModal.js,CustomizeSourcesModal.js,593,473,13,107,53,20276,368
TypeScript Typings,packages/craftcms-webpack/Craft.d.ts,Craft.d.ts,27,18,2,7,0,739,21
PHP,src/web/assets/cp/CpAsset.php,CpAsset.php,566,493,37,36,9,20274,468
PHP,src/helpers/Cp.php,Cp.php,1558,1056,361,141,105,58607,864
PHP,src/controllers/ConditionsController.php,ConditionsController.php,80,43,28,9,1,2313,53
PHP,tests/unit/helpers/ComponentHelperTest.php,ComponentHelperTest.php,307,215,75,17,1,9658,175
PHP,src/helpers/Component.php,Component.php,181,110,52,19,21,6464,110
Markdown,CHANGELOG.md,CHANGELOG.md,755,748,0,7,0,56227,746
PHP,src/controllers/BaseElementsController.php,BaseElementsController.php,67,31,28,8,1,1889,48
JavaScript,src/web/assets/cp/src/js/BaseElementSelectInput.js,BaseElementSelectInput.js,526,402,24,100,61,15959,330
JavaScript,src/web/assets/cp/src/js/BaseElementIndex.js,BaseElementIndex.js,2332,1721,161,450,311,76633,1376
PHP,src/controllers/AssetSettingsController.php,AssetSettingsController.php,58,30,21,7,3,1702,46
PHP,src/controllers/AssetIndexesController.php,AssetIndexesController.php,236,134,61,41,18,8235,129
TypeScript,src/web/assets/assetindexes/src/AssetIndexer.ts,AssetIndexer.ts,634,444,81,109,84,20241,365
JavaScript,src/web/assets/assetindexes/dist/AssetIndexer.js,AssetIndexer.js,2,1,1,0,0,9950,2
PHP,src/elements/Asset.php,Asset.php,2652,1580,728,344,203,80873,1349
JavaScript,src/web/assets/cp/src/js/AdminTable.js,AdminTable.js,215,163,13,39,23,6507,137
