Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
Gherkin Specification,build/integration/features/webdav-related.feature,webdav-related.feature,288,261,0,27,4,11999,138
Gherkin Specification,build/integration/features/sharing-v1.feature,sharing-v1.feature,726,678,0,48,8,28220,238
JavaScript,apps/files/tests/js/filelistSpec.js,filelistSpec.js,2680,2301,138,241,44,99257,1304
JavaScript,apps/files/js/filelist.js,filelist.js,2981,1965,717,299,379,86774,1833
PHP,apps/dav/templates/exception.php,exception.php,30,25,2,3,2,926,28
PHP,lib/composer/composer/autoload_classmap.php,autoload_classmap.php,27,5,20,2,0,906,22
PHP,build/integration/features/bootstrap/WebDav.php,WebDav.php,502,297,143,62,25,14846,242
PHP,apps/files_versions/lib/Storage.php,Storage.php,829,497,220,112,85,28179,544
PHP,apps/files_sharing/lib/API/Share20OCS.php,Share20OCS.php,782,519,151,112,93,26082,435
PHP,lib/private/Server.php,Server.php,1383,858,419,106,33,38869,769
PHP,tests/lib/Preview/SVGTest.php,SVGTest.php,48,17,26,5,2,1327,36
PHP,lib/private/Preview/SVG.php,SVG.php,70,32,31,7,3,1979,54
PHP,lib/private/Share20/ProviderFactory.php,ProviderFactory.php,165,93,55,17,11,4562,109
PHP,apps/files_external/lib/Lib/Backend/OwnCloud.php,OwnCloud.php,52,27,19,6,0,1780,43
PHP,apps/dav/tests/unit/Connector/Sabre/ObjectTreeTest.php,ObjectTreeTest.php,375,252,67,56,3,10500,187
PHP,apps/dav/lib/Connector/Sabre/ObjectTree.php,ObjectTree.php,325,180,106,39,40,10286,200
PHP,tests/Settings/Controller/LogSettingsControllerTest.php,LogSettingsControllerTest.php,79,50,16,13,3,2016,60
PHP,settings/Controller/LogSettingsController.php,LogSettingsController.php,112,44,59,9,2,2824,78
PHP,lib/private/Files/Storage/Local.php,Local.php,436,287,98,51,55,11979,265
PHP,lib/private/BackgroundJob/JobList.php,JobList.php,314,181,98,35,18,8389,173
PHP,apps/dav/tests/unit/CardDAV/ImageExportPluginTest.php,ImageExportPluginTest.php,148,86,40,22,1,5995,100
PHP,apps/dav/lib/CardDAV/ImageExportPlugin.php,ImageExportPlugin.php,156,88,46,22,12,3999,112
PHP,apps/files_external/lib/Lib/Auth/Password/GlobalAuth.php,GlobalAuth.php,88,53,23,12,5,2628,65
PHP,tests/lib/Share20/DefaultShareProviderTest.php,DefaultShareProviderTest.php,2156,1704,116,336,18,77287,669
PHP,lib/private/Share20/DefaultShareProvider.php,DefaultShareProvider.php,952,604,216,132,64,30018,460
PHP,apps/dav/lib/Files/BrowserErrorPagePlugin.php,BrowserErrorPagePlugin.php,117,60,48,9,3,3404,89
