Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
JavaScript,config/vite.config.js,vite.config.js,61,56,1,4,0,1726,50
TypeScript,src/util.ts,util.ts,444,238,141,65,64,11498,271
JavaScript,src/util.js,util.js,401,260,141,0,39,12540,289
JavaScript,server/util-server.js,util-server.js,1064,695,252,117,101,32389,626
JavaScript,server/model/user.js,user.js,32,16,12,4,0,959,24
JavaScript,server/uptime-kuma-server.js,uptime-kuma-server.js,399,231,114,54,36,11699,234
JavaScript,server/routers/status-page-router.js,status-page-router.js,240,184,15,41,24,7329,137
JavaScript,src/mixins/socket.js,socket.js,802,507,186,109,83,25550,464
JavaScript,server/server.js,server.js,1889,1366,159,364,138,66302,898
JavaScript,extra/reset-password.js,reset-password.js,75,55,7,13,6,2110,60
JSON,package.json,package.json,205,205,0,0,0,12196,203
JavaScript,extra/healthcheck.js,healthcheck.js,55,33,11,11,14,1804,43
JavaScript,server/google-analytics.js,google-analytics.js,24,14,6,4,2,802,21
JavaScript,server/socket-handlers/general-socket-handler.js,general-socket-handler.js,65,54,5,6,4,1945,53
JavaScript,server/config.js,config.js,29,25,2,2,1,880,27
JavaScript,server/routers/api-router.js,api-router.js,551,429,30,92,42,20065,258
Vue,src/pages/EditMonitor.vue,EditMonitor.vue,1508,1214,113,181,93,79211,922
Vue,src/components/BadgeGeneratorDialog.vue,BadgeGeneratorDialog.vue,305,265,5,35,12,13441,199
