Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C#,Cervantes.Web/Components/Pages/Workspace/Project/WorkspaceProject.razor.cs,WorkspaceProject.razor.cs,880,710,33,137,76,33337,397
Razor,Cervantes.Web/Components/Pages/Admin/Users/Users.razor,Users.razor,153,133,0,20,4,6788,103
C#,Cervantes.CORE/ViewModel/UserEditViewModel.cs,UserEditViewModel.cs,46,21,15,10,0,1060,29
C#,Cervantes.Web/Components/Pages/Admin/Users/UserDialog.razor.cs,UserDialog.razor.cs,241,220,2,19,14,11092,181
Razor,Cervantes.Web/Components/Pages/Admin/Users/UserDialog.razor,UserDialog.razor,214,174,11,29,3,10116,162
C#,Cervantes.Web/Controllers/UserController.cs,UserController.cs,608,537,10,61,37,21241,257
MSBuild,Cervantes.Web/Localization/Resource.resx,Resource.resx,1883,1881,0,2,0,74531,1254
MSBuild,Cervantes.Web/Localization/Resource.es-ES.resx,Resource.es-ES.resx,1953,1890,0,63,0,78348,1247
C#,Cervantes.IFR/Parsers/Pwndoc/PwndocParser.cs,PwndocParser.cs,204,188,1,15,21,9140,93
Razor,Cervantes.Web/Components/Pages/Projects/ProjectDialog.razor,ProjectDialog.razor,978,889,0,89,19,57695,442
C#,Cervantes.IFR/Parsers/Nmap/NmapParser.cs,NmapParser.cs,157,118,0,39,20,4818,105
C#,Cervantes.IFR/Parsers/Nessus/NessusParser.cs,NessusParser.cs,275,247,0,28,61,13312,145
C#,Cervantes.DAL/DataInitializer.cs,DataInitializer.cs,9186,8823,3,360,14,878832,4776
C#,Cervantes.IFR/Parsers/CSV/CsvParser.cs,CsvParser.cs,139,126,0,13,35,7427,87
MSBuild,Cervantes.IFR/Cervantes.IFR.csproj,Cervantes.IFR.csproj,46,41,0,5,0,2490,37
MSBuild,Cervantes.DAL/Cervantes.DAL.csproj,Cervantes.DAL.csproj,28,24,0,4,0,1316,23
