Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
HTML,test-resources/shadow-dom-polyfill-loader.html,shadow-dom-polyfill-loader.html,28,12,15,1,0,971,25
HTML,test-resources/shadow-dom-polyfill-all.html,shadow-dom-polyfill-all.html,28,12,15,1,0,971,25
HTML,test-resources/shadow-dom-no-polyfill.html,shadow-dom-no-polyfill.html,27,11,15,1,0,879,24
HTML,test-resources/script-after-load.html,script-after-load.html,22,7,15,0,0,766,20
TypeScript,middleware/src/middleware.ts,middleware.ts,196,121,63,12,17,4995,159
TypeScript,middleware/src/test/middleware-test.ts,middleware-test.ts,231,160,32,39,3,6815,126
JavaScript,test-resources/inject-element.js,inject-element.js,19,3,15,1,0,739,17
JavaScript,test-resources/inject-element-after-load.js,inject-element-after-load.js,21,5,15,1,0,783,19
HTML,src/index.html,index.html,308,258,15,35,0,7456,209
HTML,test-resources/include-script.html,include-script.html,19,4,15,0,0,781,17
HTML,test-resources/http-meta-status-code.html,http-meta-status-code.html,16,1,15,0,0,631,14
HTML,test-resources/http-meta-status-code-multiple.html,http-meta-status-code-multiple.html,17,2,15,0,0,680,15
HTML,test-resources/explicit-render-event.html,explicit-render-event.html,27,12,15,0,0,859,22
TypeScript,src/test/datastore-cache-test.ts,datastore-cache-test.ts,209,149,22,38,3,6195,124
HTML,test-resources/custom-element.html,custom-element.html,25,9,15,1,0,796,22
HTML,test-resources/basic-script.html,basic-script.html,20,5,15,0,0,735,18
