Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,libyara/modules/tests/tests.c,tests.c,224,145,29,50,6,5665,135
C,tests/test-rules.c,test-rules.c,2854,2291,90,473,15,76132,1090
C Header,libyara/include/yara/sizedstr.h,sizedstr.h,81,28,33,20,0,2351,55
C,libyara/sizedstr.c,sizedstr.c,157,94,33,30,34,3801,88
C,libyara/scan.c,scan.c,943,676,92,175,155,24557,472
LEX,libyara/re_lexer.l,re_lexer.l,652,438,37,177,0,13078,318
C,libyara/re_lexer.c,re_lexer.c,2697,1724,485,488,204,71084,1498
Happy,libyara/re_grammar.y,re_grammar.y,431,344,0,87,0,10640,173
C Header,libyara/re_grammar.h,re_grammar.h,100,54,33,13,1,2827,80
C,libyara/re_grammar.c,re_grammar.c,1993,1371,301,321,218,60700,1222
C Header,libyara/include/yara/re.h,re.h,205,134,28,43,0,5729,135
C,libyara/re.c,re.c,2448,1610,357,481,256,59481,1168
C Header,libyara/include/yara/object.h,object.h,199,116,28,55,0,4428,100
C,libyara/object.c,object.c,1257,922,36,299,227,26421,545
C Header,libyara/include/yara/limits.h,limits.h,177,77,72,28,1,6179,121
Happy,libyara/hex_grammar.y,hex_grammar.y,354,279,0,75,0,8150,170
C Header,libyara/hex_grammar.h,hex_grammar.h,80,34,33,13,1,2389,60
C,libyara/hex_grammar.c,hex_grammar.c,1849,1255,302,292,197,55903,1167
Happy,libyara/grammar.y,grammar.y,2603,2122,0,481,0,75835,1153
C,libyara/grammar.c,grammar.c,4636,3486,399,751,339,147743,2559
C,libyara/exec.c,exec.c,1674,1277,105,292,186,40065,672
C,libyara/arena.c,arena.c,721,398,169,154,78,18424,383
