Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C++,src/hb-set.cc,hb-set.cc,541,178,324,39,2,8930,201
C++ Header,src/hb-ot-layout-gsubgpos.hh,hb-ot-layout-gsubgpos.hh,3200,2553,220,427,246,102197,1560
C++ Header,src/hb-ot-layout-gsub-table.hh,hb-ot-layout-gsub-table.hh,1598,1268,73,257,147,48630,616
C++ Header,src/hb-ot-layout-gpos-table.hh,hb-ot-layout-gpos-table.hh,2199,1657,175,367,228,69638,1050
C++ Header,src/hb-ot-color-sbix-table.hh,hb-ot-color-sbix-table.hh,411,301,48,62,37,13090,285
C++ Header,src/hb-map.hh,hb-map.hh,328,237,46,45,49,8178,228
C++,src/hb-map.cc,hb-map.cc,268,87,155,26,2,4293,106
