Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C Header,src/util-path.h,util-path.h,64,35,22,7,1,2170,49
C,src/util-path.c,util-path.c,315,176,107,32,59,7228,162
C,src/util-base64.c,util-base64.c,411,265,93,53,43,15558,253
ReStructuredText,doc/userguide/configuration/suricata-yaml.rst,suricata-yaml.rst,2763,2029,0,734,0,102747,1819
C,src/stream-tcp.c,stream-tcp.c,6919,4977,914,1028,1518,266988,2856
Rust,rust/src/http2/parser.rs,parser.rs,1050,942,44,64,98,36363,604
Rust,rust/src/pgsql/parser.rs,parser.rs,2276,1933,151,192,81,91569,1273
Rust,rust/src/modbus/modbus.rs,modbus.rs,1458,1296,25,137,92,46452,544
Rust,rust/src/http2/logger.rs,logger.rs,279,239,22,18,43,9711,172
Rust,rust/src/http2/http2.rs,http2.rs,1290,1140,75,75,226,50192,788
Rust,rust/src/http2/detect.rs,detect.rs,1096,1004,32,60,244,35126,481
C,src/detect-lua.c,detect-lua.c,2559,1956,156,447,448,83413,772
C,src/detect-http-header.c,detect-http-header.c,799,595,83,121,129,28642,392
C,src/detect-engine-content-inspection.c,detect-engine-content-inspection.c,713,495,122,96,193,27957,454
C,src/detect-dataset.c,detect-dataset.c,451,353,44,54,151,13684,294
C,src/defrag.c,defrag.c,2559,1784,399,376,331,71311,1080
C,src/defrag-hash.c,defrag-hash.c,766,515,142,109,126,23767,446
C Header,src/decode-tcp.h,decode-tcp.h,311,205,57,49,13,11723,201
C,src/decode-tcp.c,decode-tcp.c,598,470,48,80,108,19415,299
C Header,src/app-layer-smtp.h,app-layer-smtp.h,161,86,46,29,0,4842,129
C,src/app-layer-smtp.c,app-layer-smtp.c,4268,3395,408,465,1100,154077,1825
C Header,src/app-layer-htp.h,app-layer-htp.h,297,185,62,50,0,10367,236
C,src/app-layer-htp.c,app-layer-htp.c,7105,5666,470,969,1541,242464,2622
C,src/app-layer-htp-file.c,app-layer-htp-file.c,1235,908,116,211,125,45583,357
