Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,rdppm.c,rdppm.c,894,687,102,105,189,29679,375
C,rdbmp.c,rdbmp.c,693,511,101,81,136,23185,382
C,jdmrgext.c,jdmrgext.c,184,145,29,10,4,5895,85
C,jdmrg565.c,jdmrg565.c,355,280,33,42,8,11138,98
C Header,jdmerge.h,jdmerge.h,48,19,18,11,0,1664,38
C,jdmerge.c,jdmerge.c,594,420,104,70,35,19979,337
C,jdlossls.c,jdlossls.c,289,156,91,42,13,8521,161
C,jdapistd.c,jdapistd.c,748,441,209,98,156,27240,471
C Header,cderror.h,cderror.h,123,83,25,15,0,4708,101
Markdown,ChangeLog.md,ChangeLog.md,2097,1641,0,456,0,104080,1587
